"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","MD1","OC1","REM","EQD"
"04382099999","2010-01-03T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","180,1,N,0005,1","99999,9,9,N","999999,9,N,1","-0028,1","-0037,1","10428,1","99999,9,10377,1","7,1,008,1,+999,9",,"SYN060AAXX  03034 04382 46/// /1801 11028 21037 30377 40428 57008;",
"04382099999","2010-01-03T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","190,1,N,0036,1","99999,9,9,N","999999,9,N,1","-0023,1","-0058,1","10412,1","99999,9,10361,1","7,1,016,1,+999,9",,"SYN060AAXX  03064 04382 46/// /1907 11023 21058 30361 40412 57016;",
"04382099999","2010-01-03T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","190,1,N,0046,1","99999,9,9,N","999999,9,N,1","-0028,1","-0054,1","10397,1","99999,9,10346,1","7,1,015,1,+999,9",,"SYN060AAXX  03094 04382 46/// /1909 11028 21054 30346 40397 57015;",
"04382099999","2010-01-03T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","180,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0033,1","-0045,1","10387,1","99999,9,10336,1","7,1,010,1,+999,9",,"SYN060AAXX  03124 04382 46/// /1806 11033 21045 30336 40387 57010;",
"04382099999","2010-01-03T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","160,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0018,1","-0049,1","10375,1","99999,9,10325,1","7,1,011,1,+999,9",,"SYN060AAXX  03154 04382 46/// /1605 11018 21049 30325 40375 57011;",
"04382099999","2010-01-03T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","200,1,N,0057,1","99999,9,9,N","999999,9,N,1","-0025,1","-0071,1","10361,1","99999,9,10310,1","7,1,015,1,+999,9",,"SYN060AAXX  03184 04382 46/// /2011 11025 21071 30310 40361 57015;",
"04382099999","2010-01-03T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","160,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0024,1","-0049,1","10362,1","99999,9,10311,1","2,1,001,1,+999,9",,"SYN060AAXX  03214 04382 46/// /1605 11024 21049 30311 40362 52001;",
"04382099999","2010-01-04T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","170,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0022,1","-0057,1","10371,1","99999,9,10320,1","2,1,009,1,+999,9",,"SYN060AAXX  04004 04382 46/// /1705 11022 21057 30320 40371 52009;",
"04382099999","2010-01-04T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","190,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0019,1","-0038,1","10371,1","99999,9,10321,1","2,1,001,1,+999,9",,"SYN060AAXX  04034 04382 46/// /1905 11019 21038 30321 40371 52001;",
"04382099999","2010-01-04T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0051,1","99999,9,9,N","999999,9,N,1","-0051,1","-0057,1","10386,1","99999,9,10335,1","2,1,014,1,+999,9",,"SYN060AAXX  04064 04382 46/// /3510 11051 21057 30335 40386 52014;",
"04382099999","2010-01-04T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0062,1","99999,9,9,N","999999,9,N,1","-0048,1","-0059,1","10401,1","99999,9,10350,1","2,1,015,1,+999,9",,"SYN060AAXX  04094 04382 46/// /3512 11048 21059 30350 40401 52015;",
"04382099999","2010-01-04T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0087,1","99999,9,9,N","999999,9,N,1","-0033,1","-0052,1","10408,1","99999,9,10357,1","2,1,007,1,+999,9",,"SYN060AAXX  04124 04382 46/// /3417 11033 21052 30357 40408 52007;",
"04382099999","2010-01-04T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0072,1","99999,9,9,N","999999,9,N,1","-0019,1","-0021,1","10406,1","99999,9,10355,1","7,1,002,1,+999,9",,"SYN060AAXX  04154 04382 46/// /3414 11019 21021 30355 40406 57002;",
"04382099999","2010-01-04T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","250,1,N,0021,1","99999,9,9,N","999999,9,N,1","-0017,1","-0028,1","10390,1","99999,9,10339,1","7,1,016,1,+999,9",,"SYN060AAXX  04184 04382 46/// /2504 11017 21028 30339 40390 57016;",
"04382099999","2010-01-04T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","230,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0032,1","-0048,1","10379,1","99999,9,10328,1","7,1,011,1,+999,9",,"SYN060AAXX  04214 04382 46/// /2306 11032 21048 30328 40379 57011;",
"04382099999","2010-01-05T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","210,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0036,1","-0048,1","10365,1","99999,9,10314,1","7,1,014,1,+999,9",,"SYN060AAXX  05004 04382 46/// /2106 11036 21048 30314 40365 57014;",
"04382099999","2010-01-05T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0045,1","-0062,1","10350,1","99999,9,10299,1","7,1,015,1,+999,9",,"SYN060AAXX  05034 04382 46/// /2302 11045 21062 30299 40350 57015;",
"04382099999","2010-01-05T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","020,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0056,1","-0060,1","10334,1","99999,9,10283,1","7,1,016,1,+999,9",,"SYN060AAXX  05064 04382 46/// /0205 11056 21060 30283 40334 57016;",
"04382099999","2010-01-05T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0055,1","-0058,1","10325,1","99999,9,10274,1","7,1,002,1,+999,9",,"SYN060AAXX  05124 04382 46/// /3403 11055 21058 30274 40325 57002;",
"04382099999","2010-01-05T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","999999,9,N,1","-0042,1","-0053,1","10311,1","99999,9,10260,1","7,1,014,1,+999,9",,"SYN060AAXX  05154 04382 46/// /1804 11042 21053 30260 40311 57014;",
"04382099999","2010-01-05T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","160,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0052,1","-0061,1","10292,1","99999,9,10241,1","7,1,019,1,+999,9",,"SYN060AAXX  05184 04382 46/// /1605 11052 21061 30241 40292 57019;",
"04382099999","2010-01-05T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","180,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0042,1","-0070,1","10275,1","99999,9,10225,1","7,1,016,1,+999,9",,"SYN060AAXX  05214 04382 46/// /1806 11042 21070 30225 40275 57016;",
"04382099999","2010-01-06T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","230,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0043,1","-0081,1","10257,1","99999,9,10207,1","7,1,018,1,+999,9",,"SYN060AAXX  06004 04382 46/// /2302 11043 21081 30207 40257 57018;",
"04382099999","2010-01-06T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","160,1,N,0036,1","99999,9,9,N","999999,9,N,1","-0039,1","-0065,1","10238,1","99999,9,10188,1","7,1,019,1,+999,9",,"SYN060AAXX  06034 04382 46/// /1607 11039 21065 30188 40238 57019;",
"04382099999","2010-01-06T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","210,1,N,0010,1","99999,9,9,N","999999,9,N,1","-0032,1","-0073,1","10222,1","99999,9,10172,1","7,1,016,1,+999,9",,"SYN060AAXX  06064 04382 46/// /2102 11032 21073 30172 40222 57016;",
"04382099999","2010-01-06T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","180,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0043,1","-0075,1","10216,1","99999,9,10166,1","7,1,006,1,+999,9",,"SYN060AAXX  06094 04382 46/// /1806 11043 21075 30166 40216 57006;",
"04382099999","2010-01-06T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","180,1,N,0036,1","99999,9,9,N","999999,9,N,1","-0039,1","-0065,1","10203,1","99999,9,10153,1","7,1,013,1,+999,9",,"SYN060AAXX  06124 04382 46/// /1807 11039 21065 30153 40203 57013;",
"04382099999","2010-01-06T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","180,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0014,1","-0070,1","10198,1","99999,9,10148,1","7,1,005,1,+999,9",,"SYN060AAXX  06154 04382 46/// /1805 11014 21070 30148 40198 57005;",
"04382099999","2010-01-06T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","180,1,N,0036,1","99999,9,9,N","999999,9,N,1","-0017,1","-0063,1","10182,1","99999,9,10132,1","7,1,016,1,+999,9",,"SYN060AAXX  06184 04382 46/// /1807 11017 21063 30132 40182 57016;",
"04382099999","2010-01-06T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","190,1,N,0051,1","99999,9,9,N","999999,9,N,1","-0017,1","-0052,1","10176,1","99999,9,10127,1","7,1,005,1,+999,9",,"SYN060AAXX  06214 04382 46/// /1910 11017 21052 30127 40176 57005;",
"04382099999","2010-01-07T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","020,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0044,1","-0064,1","10176,1","99999,9,10126,1","7,1,001,1,+999,9",,"SYN060AAXX  07004 04382 46/// /0205 11044 21064 30126 40176 57001;",
"04382099999","2010-01-07T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","010,1,N,0046,1","99999,9,9,N","999999,9,N,1","-0042,1","-0061,1","10168,1","99999,9,10118,1","7,1,008,1,+999,9",,"SYN060AAXX  07034 04382 46/// /0109 11042 21061 30118 40168 57008;",
"04382099999","2010-01-07T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0072,1","99999,9,9,N","999999,9,N,1","-0040,1","-0052,1","10151,1","99999,9,10101,1","7,1,017,1,+999,9",,"SYN060AAXX  07064 04382 46/// /3514 11040 21052 30101 40151 57017;",
"04382099999","2010-01-07T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0072,1","99999,9,9,N","999999,9,N,1","-0035,1","-0051,1","10143,1","99999,9,10093,1","7,1,008,1,+999,9",,"SYN060AAXX  07094 04382 46/// /3414 11035 21051 30093 40143 57008;",
"04382099999","2010-01-07T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0072,1","99999,9,9,N","999999,9,N,1","-0032,1","-0041,1","10140,1","99999,9,10090,1","7,1,003,1,+999,9",,"SYN060AAXX  07124 04382 46/// /3514 11032 21041 30090 40140 57003;",
"04382099999","2010-01-07T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","330,1,N,0041,1","99999,9,9,N","999999,9,N,1","-0030,1","-0035,1","10130,1","99999,9,10080,1","7,1,010,1,+999,9",,"SYN060AAXX  07154 04382 46/// /3308 11030 21035 30080 40130 57010;",
"04382099999","2010-01-07T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0042,1","-0054,1","10113,1","99999,9,10063,1","7,1,017,1,+999,9",,"SYN060AAXX  07184 04382 46/// ///// 11042 21054 30063 40113 57017;",
"04382099999","2010-01-07T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0098,1","99999,9,9,N","999999,9,N,1","-0035,1","-0036,1","10102,1","99999,9,10053,1","7,1,010,1,+999,9",,"SYN060AAXX  07214 04382 46/// /3419 11035 21036 30053 40102 57010;",
"04382099999","2010-01-08T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0175,1","99999,9,9,N","999999,9,N,1","-0034,1","-0035,1","10065,1","99999,9,10016,1","7,1,037,1,+999,9",,"SYN060AAXX  08004 04382 46/// /3534 11034 21035 30016 40065 57037;",
"04382099999","2010-01-08T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0149,1","99999,9,9,N","999999,9,N,1","-0037,1","-0038,1","10037,1","99999,9,09988,1","7,1,028,1,+999,9",,"SYN060AAXX  08034 04382 46/// /3429 11037 21038 39988 40037 57028;",
"04382099999","2010-01-08T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0195,1","99999,9,9,N","999999,9,N,1","-0030,1","-0032,1","09997,1","99999,9,09948,1","7,1,040,1,+999,9",,"SYN060AAXX  08064 04382 46/// /3438 11030 21032 39948 49997 57040;",
"04382099999","2010-01-08T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0200,1","99999,9,9,N","999999,9,N,1","-0027,1","-0028,1","09968,1","99999,9,09919,1","7,1,029,1,+999,9",,"SYN060AAXX  08094 04382 46/// /3439 11027 21028 39919 49968 57029;",
"04382099999","2010-01-08T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0149,1","99999,9,9,N","999999,9,N,1","-0019,1","-0020,1","09962,1","99999,9,09914,1","7,1,005,1,+999,9",,"SYN060AAXX  08124 04382 46/// /3429 11019 21020 39914 49962 57005;",
"04382099999","2010-01-08T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","010,1,N,0072,1","99999,9,9,N","999999,9,N,1","-0016,1","-0017,1","09950,1","99999,9,09902,1","7,1,012,1,+999,9",,"SYN060AAXX  08154 04382 46/// /0114 11016 21017 39902 49950 57012;",
"04382099999","2010-01-08T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0046,1","99999,9,9,N","999999,9,N,1","-0003,1","-0004,1","09947,1","99999,9,09899,1","7,1,003,1,+999,9",,"SYN060AAXX  08184 04382 46/// /3409 11003 21004 39899 49947 57003;",
"04382099999","2010-01-08T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","310,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0003,1","-0004,1","09963,1","99999,9,09915,1","2,1,016,1,+999,9",,"SYN060AAXX  08214 04382 46/// /3103 11003 21004 39915 49963 52016;",
"04382099999","2010-01-09T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","210,1,N,0036,1","99999,9,9,N","999999,9,N,1","-0004,1","-0005,1","09973,1","99999,9,09925,1","2,1,010,1,+999,9",,"SYN060AAXX  09004 04382 46/// /2107 11004 21005 39925 49973 52010;",
"04382099999","2010-01-09T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","150,1,N,0021,1","99999,9,9,N","999999,9,N,1","-0004,1","-0005,1","09977,1","99999,9,09929,1","2,1,004,1,+999,9",,"SYN060AAXX  09034 04382 46/// /1504 11004 21005 39929 49977 52004;",
"04382099999","2010-01-09T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","150,1,N,0015,1","99999,9,9,N","999999,9,N,1","-0012,1","-0013,1","09983,1","99999,9,09935,1","2,1,006,1,+999,9",,"SYN060AAXX  09064 04382 46/// /1503 11012 21013 39935 49983 52006;",
"04382099999","2010-01-09T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","140,1,N,0031,1","99999,9,9,N","999999,9,N,1","-0006,1","-0007,1","09990,1","99999,9,09942,1","2,1,007,1,+999,9",,"SYN060AAXX  09094 04382 46/// /1406 11006 21007 39942 49990 52007;",
"04382099999","2010-01-09T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","150,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0003,1","-0004,1","10014,1","99999,9,09966,1","2,1,024,1,+999,9",,"SYN060AAXX  09124 04382 46/// /1505 11003 21004 39966 40014 52024;",
"04382099999","2010-01-09T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0046,1","99999,9,9,N","999999,9,N,1","-0012,1","-0013,1","10036,1","99999,9,09987,1","2,1,021,1,+999,9",,"SYN060AAXX  09154 04382 46/// /3509 11012 21013 39987 40036 52021;",
"04382099999","2010-01-09T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0036,1","99999,9,9,N","999999,9,N,1","-0015,1","-0016,1","10051,1","99999,9,10002,1","2,1,015,1,+999,9",,"SYN060AAXX  09184 04382 46/// /3407 11015 21016 30002 40051 52015;",
"04382099999","2010-01-09T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0026,1","99999,9,9,N","999999,9,N,1","-0025,1","-0026,1","10073,1","99999,9,10024,1","2,1,022,1,+999,9",,"SYN060AAXX  09214 04382 46/// /3405 11025 21026 30024 40073 52022;",
"04382099999","2010-01-10T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0113,1","99999,9,9,N","999999,9,N,1","-0017,1","-0018,1","10062,1","99999,9,10013,1","7,1,011,1,+999,9",,"SYN060AAXX  10004 04382 46/// /3422 11017 21018 30013 40062 57011;",
"04382099999","2010-01-10T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0175,1","99999,9,9,N","999999,9,N,1","-0017,1","-0018,1","10034,1","99999,9,09985,1","7,1,028,1,+999,9",,"SYN060AAXX  10034 04382 46/// /3434 11017 21018 39985 40034 57028;",
"04382099999","2010-01-10T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0154,1","99999,9,9,N","999999,9,N,1","-0013,1","-0014,1","10009,1","99999,9,09960,1","7,1,025,1,+999,9",,"SYN060AAXX  10064 04382 46/// /3430 11013 21014 39960 40009 57025;",
"04382099999","2010-01-10T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0149,1","99999,9,9,N","999999,9,N,1","-0004,1","-0005,1","10007,1","99999,9,09959,1","7,1,001,1,+999,9",,"SYN060AAXX  10094 04382 46/// /3429 11004 21005 39959 40007 57001;",
"04382099999","2010-01-10T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0175,1","99999,9,9,N","999999,9,N,1","-0003,1","-0004,1","10008,1","99999,9,09960,1","2,1,001,1,+999,9",,"SYN060AAXX  10124 04382 46/// /3434 11003 21004 39960 40008 52001;",
"04382099999","2010-01-10T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","330,1,N,0175,1","99999,9,9,N","999999,9,N,1","+0002,1","+0000,1","10007,1","99999,9,09959,1","7,1,001,1,+999,9",,"SYN060AAXX  10154 04382 46/// /3334 10002 20000 39959 40007 57001;",
"04382099999","2010-01-10T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0139,1","99999,9,9,N","999999,9,N,1","+0004,1","+0003,1","10024,1","99999,9,09976,1","2,1,017,1,+999,9",,"SYN060AAXX  10184 04382 46/// /3527 10004 20003 39976 40024 52017;",
"04382099999","2010-01-10T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0134,1","99999,9,9,N","999999,9,N,1","+0011,1","+0006,1","10058,1","99999,9,10010,1","2,1,034,1,+999,9",,"SYN060AAXX  10214 04382 46/// /3426 10011 20006 30010 40058 52034;",
"04382099999","2010-01-11T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0103,1","99999,9,9,N","999999,9,N,1","+0016,1","+0013,1","10084,1","99999,9,10036,1","2,1,026,1,+999,9",,"SYN060AAXX  11004 04382 46/// /3420 10016 20013 30036 40084 52026;",
"04382099999","2010-01-11T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","070,1,N,0093,1","99999,9,9,N","999999,9,N,1","+0039,1","+0031,1","10099,1","99999,9,10051,1","2,1,015,1,+999,9",,"SYN060AAXX  11034 04382 46/// /0718 10039 20031 30051 40099 52015;",
"04382099999","2010-01-11T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0016,1","+0011,1","10117,1","99999,9,10068,1","2,1,017,1,+999,9",,"SYN060AAXX  11064 04382 46/// ///// 10016 20011 30068 40117 52017;",
"04382099999","2010-01-11T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","+0010,1","+0002,1","10135,1","99999,9,10086,1","2,1,018,1,+999,9",,"SYN060AAXX  11094 04382 46/// ///// 10010 20002 30086 40135 52018;",
"04382099999","2010-01-11T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0118,1","99999,9,9,N","999999,9,N,1","+0006,1","+0001,1","10143,1","99999,9,10094,1","2,1,008,1,+999,9",,"SYN060AAXX  11124 04382 46/// /3423 10006 20001 30094 40143 52008;",
"04382099999","2010-01-11T15:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","010,1,N,0139,1","99999,9,9,N","999999,9,N,1","+0004,1","+0003,1","10132,1","99999,9,10083,1","7,1,011,1,+999,9",,"SYN060AAXX  11154 04382 46/// /0127 10004 20003 30083 40132 57011;",
"04382099999","2010-01-11T18:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","999,9,9,9999,9","99999,9,9,N","999999,9,N,1","-0003,1","-0005,1","10123,1","99999,9,10074,1","7,1,009,1,+999,9",,"SYN060AAXX  11184 04382 46/// ///// 11003 21005 30074 40123 57009;",
"04382099999","2010-01-11T21:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0118,1","99999,9,9,N","999999,9,N,1","-0002,1","-0003,1","10124,1","99999,9,10075,1","2,1,001,1,+999,9",,"SYN060AAXX  11214 04382 46/// /3523 11002 21003 30075 40124 52001;",
"04382099999","2010-01-12T00:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","340,1,N,0129,1","99999,9,9,N","999999,9,N,1","+0003,1","+0000,1","10114,1","99999,9,10065,1","7,1,010,1,+999,9",,"SYN060AAXX  12004 04382 46/// /3425 10003 20000 30065 40114 57010;",
"04382099999","2010-01-12T03:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","010,1,N,0123,1","99999,9,9,N","999999,9,N,1","-0004,1","-0007,1","10095,1","99999,9,10046,1","7,1,019,1,+999,9",,"SYN060AAXX  12034 04382 46/// /0124 11004 21007 30046 40095 57019;",
"04382099999","2010-01-12T06:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0134,1","99999,9,9,N","999999,9,N,1","+0003,1","+0002,1","10076,1","99999,9,10027,1","7,1,019,1,+999,9",,"SYN060AAXX  12064 04382 46/// /3526 10003 20002 30027 40076 57019;",
"04382099999","2010-01-12T09:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0149,1","99999,9,9,N","999999,9,N,1","-0005,1","-0005,1","10059,1","99999,9,10010,1","7,1,017,1,+999,9",,"SYN060AAXX  12094 04382 46/// /3529 11005 21005 30010 40059 57017;",
"04382099999","2010-01-12T12:00:00","4","61.9333333","-42.0666666","39.0","IKERMIUARSUK, GL","FM-12","99999","V020","350,1,N,0170,1","99999,9,9,N","999999,9,N,1","-0004,1","-0004,1","10050,1","99999,9,10001,1","7,1,009,1,+999,9",,"SYN060AAXX  12124 04382 46/// /3533 11004 21004 30001 40050 57009;",
